sensor1,sensor2,speedSet,load_value,gear_fault_desc,gear_fault,year,month,day,hour,minute,second
2.4906136827874525,2.4222832695909484,25.0,80,surface defect,5,2023,5,2,14,30,28
2.5200155192666083,2.431810096749961,40.0,0,Root crack,1,2023,5,3,15,1,4
2.514266554528993,2.446100343110943,40.0,0,chipped tooth,2,2023,5,2,15,55,5
2.5233006424768947,2.4291820062002056,25.0,80,chipped tooth,2,2023,5,2,16,32,2
2.518372957798724,2.4306603071063884,8.33203125,80,chipped tooth,2,2023,5,2,16,4,31
2.5228078739720075,2.4301675401296463,8.33203125,0,No fault,0,2023,5,3,21,47,33
2.5170589086902595,2.4097998454220755,25.0,80,surface defect,5,2023,5,2,14,30,26
2.50408267688188,2.4260611489683632,40.0,80,No fault,0,2023,5,3,22,6,5
2.519851263115703,2.428689239247504,8.33203125,80,missing tooth,4,2023,5,3,13,7,24
2.5172231648256176,2.428524983598383,40.0,0,Root crack,1,2023,5,3,15,1,7
2.5256002289420345,2.431317329754514,40.0,0,Root crack,1,2023,5,3,15,1,7
2.5121312250543744,2.425239870802834,25.0,80,No fault,0,2023,5,2,10,30,5
2.521658080825983,2.416534323613795,40.0,0,No fault,0,2023,5,3,22,10,3
2.5190299823749016,2.427375194079461,25.0,0,eccentricity,3,2023,5,3,20,20,0
2.525435972759998,2.4370662785339143,25.0,0,surface defect,5,2023,5,2,14,29,45
2.50884610308691,2.410785378722989,25.0,80,surface defect,5,2023,5,2,14,30,28
2.5203440315711623,2.4272109384374603,8.33203125,80,Root crack,1,2023,5,3,14,41,56
2.5182087016569654,2.428689239247504,8.33203125,80,missing tooth,4,2023,5,3,13,7,25
2.5187014700849835,2.43033179578767,8.33203125,80,missing tooth,4,2023,5,3,13,7,27
2.5228078739720075,2.4342739318475024,8.33203125,80,eccentricity,3,2023,5,3,20,34,20
2.521329568506787,2.431810096749961,8.33203125,0,eccentricity,3,2023,5,3,20,31,43
2.521329568506787,2.430988818428669,8.33203125,80,chipped tooth,2,2023,5,2,16,4,29
2.521001056191252,2.437887557020166,25.0,80,missing tooth,4,2023,5,3,12,35,22
2.520672543879377,2.428689239247504,8.33203125,0,No fault,0,2023,5,3,21,47,33
2.534470064134083,2.4186696462783925,25.0,80,No fault,0,2023,5,2,10,30,2
2.5205082877248124,2.436080744379861,40.0,0,Root crack,1,2023,5,3,15,1,4
2.5191942385212323,2.431645841083921,8.33203125,0,missing tooth,4,2023,5,3,13,6,39
2.507367798320572,2.429839028816271,40.0,80,eccentricity,3,2023,5,3,20,29,35
2.521658080825983,2.430988818428669,8.33203125,80,Root crack,1,2023,5,3,14,41,52
2.5101601518301058,2.4520135504811966,40.0,80,Root crack,1,2023,5,3,15,3,41
2.51738742096189,2.4416654383444305,40.0,80,eccentricity,3,2023,5,3,20,29,39
2.521329568506787,2.4295105175064573,8.33203125,0,No fault,0,2023,5,3,21,47,31
2.518865726229485,2.427375194079461,25.0,0,No fault,0,2023,5,2,11,29,28
2.523957667162899,2.431317329754514,8.33203125,80,missing tooth,4,2023,5,3,13,7,27
2.5191942385212323,2.4314815854187715,8.33203125,0,missing tooth,4,2023,5,3,13,6,37
2.5208368000348567,2.4295105175064573,8.33203125,0,Root crack,1,2023,5,3,14,41,35
2.496034130895699,2.456284200971018,40.0,80,Root crack,1,2023,5,3,15,3,39
2.519522750816638,2.430988818428669,8.33203125,0,missing tooth,4,2023,5,3,13,6,40
2.505889493628064,2.4290177505484145,40.0,80,missing tooth,4,2023,5,3,12,26,54
2.550567179293929,2.3386772757151086,40.0,80,missing tooth,4,2023,5,3,12,26,54
2.5218223369869546,2.429839028816271,8.33203125,0,eccentricity,3,2023,5,3,20,31,39
2.5270785346216105,2.424418592659534,40.0,0,chipped tooth,2,2023,5,2,15,55,4
2.52445043568702,2.4413369269061707,25.0,80,No fault,0,2023,5,2,10,30,5
2.523629154818065,2.428524983598383,25.0,0,missing tooth,4,2023,5,3,12,33,33
2.5228078739720075,2.43033179578767,8.33203125,80,No fault,0,2023,5,3,21,49,11
2.524943204219386,2.429674773160919,25.0,0,Root crack,1,2023,5,3,14,59,8
2.533484526758339,2.433945420489576,40.0,0,Root crack,1,2023,5,3,15,1,5
2.5218223369869546,2.4382160684209144,25.0,80,chipped tooth,2,2023,5,2,16,31,58
2.528556840375449,2.4387088355287325,40.0,0,No fault,0,2023,5,3,22,10,3
2.52445043568702,2.439694369768477,40.0,0,No fault,0,2023,5,3,22,10,4
2.513609530058828,2.425239870802834,25.0,0,No fault,0,2023,5,2,11,29,24
2.520672543879377,2.429674773160919,8.33203125,0,surface defect,5,2023,5,2,14,35,17
2.5219865931488417,2.428689239247504,25.0,0,Root crack,1,2023,5,3,14,59,11
2.5167303964222856,2.4290177505484145,25.0,0,No fault,0,2023,5,2,11,29,27
2.5252717165788776,2.421297735917629,25.0,80,chipped tooth,2,2023,5,2,16,31,59
2.518865726229485,2.420969224700295,40.0,0,No fault,0,2023,5,3,22,10,0
2.503918420819509,2.428524983598383,25.0,0,surface defect,5,2023,5,2,14,29,41
2.521329568506787,2.421133480308518,25.0,80,No fault,0,2023,5,2,10,30,2
2.5178801893761924,2.4341096761680934,25.0,0,surface defect,5,2023,5,2,14,29,45
2.5370981639644765,2.4260611489683632,40.0,80,missing tooth,4,2023,5,3,12,26,51
2.526914278431324,2.424747103914187,40.0,0,eccentricity,3,2023,5,3,20,28,8
2.5214938246659275,2.4311530740911462,8.33203125,80,No fault,0,2023,5,3,21,49,11
2.521329568506787,2.4301675401296463,8.33203125,80,missing tooth,4,2023,5,3,13,7,24
2.521001056191252,2.43033179578767,8.33203125,80,eccentricity,3,2023,5,3,20,34,20
2.520672543879377,2.429674773160919,25.0,0,missing tooth,4,2023,5,3,12,33,35
2.5191942385212323,2.424911359542847,25.0,0,No fault,0,2023,5,2,11,29,27
2.522479361639994,2.433945420489576,8.33203125,80,eccentricity,3,2023,5,3,20,34,21
2.5187014700849835,2.4290177505484145,8.33203125,80,surface defect,5,2023,5,2,14,31,50
2.5456394900399624,2.436573511452872,40.0,80,Root crack,1,2023,5,3,15,3,37
2.522643617805543,2.428360727950153,8.33203125,80,No fault,0,2023,5,3,21,49,12
2.5187014700849835,2.428032216656363,25.0,0,Root crack,1,2023,5,3,14,59,8
2.5228078739720075,2.424911359542847,25.0,0,surface defect,5,2023,5,2,14,29,45
2.520179775418428,2.428524983598383,25.0,0,No fault,0,2023,5,2,11,29,27
2.5272427908128137,2.427539449722352,25.0,80,Root crack,1,2023,5,3,14,55,52
2.520179775418428,2.428360727950153,8.33203125,0,No fault,0,2023,5,3,21,47,35
2.534305807902496,2.4400228811888693,40.0,80,eccentricity,3,2023,5,3,20,29,38
2.5185372139413964,2.428524983598383,8.33203125,80,No fault,0,2023,5,3,21,49,11
2.528556840375449,2.432795630764913,25.0,80,Root crack,1,2023,5,3,14,55,51
2.5122954811623286,2.4288534948975142,25.0,0,chipped tooth,2,2023,5,2,15,54,34
2.519851263115703,2.428524983598383,8.33203125,0,chipped tooth,2,2023,5,2,15,53,8
2.5208368000348567,2.428524983598383,8.33203125,0,No fault,0,2023,5,3,21,47,32
2.5247789480410145,2.4416654383444305,40.0,80,eccentricity,3,2023,5,3,20,29,38
2.5196870069657136,2.427867961010803,8.33203125,80,chipped tooth,2,2023,5,2,16,4,31
2.519522750816638,2.439037346938409,25.0,80,surface defect,5,2023,5,2,14,30,26
2.5119669689473327,2.427867961010803,40.0,80,Root crack,1,2023,5,3,15,3,37
2.5214938246659275,2.4295105175064573,8.33203125,0,No fault,0,2023,5,3,21,47,33
2.5157448596402983,2.436080744379861,25.0,0,chipped tooth,2,2023,5,2,15,54,34
2.5103244079271096,2.4324671194230314,40.0,0,No fault,0,2023,5,3,22,10,1
2.530692171039944,2.441501182624854,40.0,80,No fault,0,2023,5,3,22,6,5
2.5233006424768947,2.4337811648119496,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.519851263115703,2.427539449722352,25.0,0,eccentricity,3,2023,5,3,20,20,4
2.5182087016569654,2.4306603071063884,8.33203125,80,missing tooth,4,2023,5,3,13,7,26
2.520179775418428,2.427046682796349,25.0,0,missing tooth,4,2023,5,3,12,33,31
2.521001056191252,2.43312414211036,8.33203125,80,No fault,0,2023,5,3,21,49,11
2.521001056191252,2.4300032844725137,8.33203125,80,missing tooth,4,2023,5,3,13,7,24
2.534305807902496,2.3978091928099525,25.0,80,surface defect,5,2023,5,2,14,30,29
2.52412192333669,2.431810096749961,8.33203125,0,eccentricity,3,2023,5,3,20,31,43
2.516894652555816,2.426225404604137,40.0,0,chipped tooth,2,2023,5,2,15,55,5
2.519851263115703,2.4295105175064573,8.33203125,80,chipped tooth,2,2023,5,2,16,4,31
2.518372957798724,2.431645841083921,8.33203125,80,missing tooth,4,2023,5,3,13,7,25
2.518372957798724,2.424747103914187,25.0,80,No fault,0,2023,5,2,10,30,2
2.5191942385212323,2.4300032844725137,8.33203125,0,missing tooth,4,2023,5,3,13,6,38
2.5205082877248124,2.421626247138516,25.0,0,eccentricity,3,2023,5,3,20,20,1
2.5159091157683453,2.4350952102579235,40.0,0,eccentricity,3,2023,5,3,20,28,7
2.522150849311644,2.43033179578767,8.33203125,0,No fault,0,2023,5,3,21,47,34
2.523793410990024,2.427046682796349,25.0,0,No fault,0,2023,5,2,11,29,27
2.5144308106488173,2.426718171516796,25.0,0,Root crack,1,2023,5,3,14,59,7
2.52904960897657,2.4232688032962497,40.0,0,No fault,0,2023,5,3,22,10,3
2.5205082877248124,2.432302863753427,8.33203125,0,eccentricity,3,2023,5,3,20,31,40
2.52445043568702,2.427539449722352,40.0,0,Root crack,1,2023,5,3,15,1,3
2.5283925841769097,2.4277037053661323,25.0,80,eccentricity,3,2023,5,3,20,22,8
2.5247789480410145,2.428196472302813,40.0,0,Root crack,1,2023,5,3,15,1,3
2.550238666651161,2.4341096761680934,25.0,80,missing tooth,4,2023,5,3,12,35,22
2.5283925841769097,2.4426509726806587,25.0,80,Root crack,1,2023,5,3,14,55,50
2.5178801893761924,2.4066789901793224,40.0,80,No fault,0,2023,5,3,22,6,2
2.519522750816638,2.429839028816271,25.0,0,Root crack,1,2023,5,3,14,59,11
2.5200155192666083,2.4290177505484145,8.33203125,0,missing tooth,4,2023,5,3,13,6,38
2.5205082877248124,2.429674773160919,8.33203125,80,chipped tooth,2,2023,5,2,16,4,31
2.5252717165788776,2.435916488690641,40.0,0,surface defect,5,2023,5,7,17,11,44
2.5167303964222856,2.4326313750935267,8.33203125,80,surface defect,5,2023,5,2,14,31,48
2.5205082877248124,2.4311530740911462,8.33203125,0,surface defect,5,2023,5,2,14,35,16
2.5106529201238548,2.426718171516796,25.0,0,surface defect,5,2023,5,2,14,29,42
2.527735559391924,2.4350952102579235,25.0,0,Root crack,1,2023,5,3,14,59,8
2.5193584946684777,2.4265539158783533,25.0,80,Root crack,1,2023,5,3,14,55,51
2.5219865931488417,2.4300032844725137,8.33203125,0,No fault,0,2023,5,3,21,47,33
2.524614691863559,2.4314815854187715,8.33203125,80,eccentricity,3,2023,5,3,20,34,19
2.520179775418428,2.4300032844725137,40.0,0,No fault,0,2023,5,3,22,10,0
2.5167303964222856,2.43033179578767,25.0,80,Root crack,1,2023,5,3,14,55,50
2.5252717165788776,2.4291820062002056,40.0,80,missing tooth,4,2023,5,3,12,26,52
2.526092997493644,2.437394789925737,25.0,0,missing tooth,4,2023,5,3,12,33,32
2.5292138651787783,2.437887557020166,25.0,80,missing tooth,4,2023,5,3,12,35,18
2.5205082877248124,2.4295105175064573,8.33203125,80,Root crack,1,2023,5,3,14,41,53
2.5211653123485616,2.429839028816271,8.33203125,0,eccentricity,3,2023,5,3,20,31,42
2.518372957798724,2.412920700984309,25.0,80,missing tooth,4,2023,5,3,12,35,21
2.5214938246659275,2.431645841083921,8.33203125,80,missing tooth,4,2023,5,3,13,7,23
2.520179775418428,2.43033179578767,8.33203125,0,Root crack,1,2023,5,3,14,41,33
2.531513452106045,2.4355879773148783,25.0,80,chipped tooth,2,2023,5,2,16,32,2
2.522150849311644,2.4290177505484145,8.33203125,80,No fault,0,2023,5,3,21,49,9
2.5487603598043966,2.4056934570110937,40.0,0,surface defect,5,2023,5,7,17,11,47
2.52445043568702,2.4324671194230314,25.0,0,Root crack,1,2023,5,3,14,59,11
2.5385764702225107,2.4337811648119496,25.0,80,surface defect,5,2023,5,2,14,30,27
2.519851263115703,2.431645841083921,8.33203125,0,missing tooth,4,2023,5,3,13,6,40
2.5172231648256176,2.424911359542847,25.0,80,No fault,0,2023,5,2,10,30,3
2.506710774003678,2.4306603071063884,40.0,0,Root crack,1,2023,5,3,15,1,6
2.5211653123485616,2.43312414211036,8.33203125,80,eccentricity,3,2023,5,3,20,34,20
2.5275713031979703,2.4232688032962497,40.0,0,Root crack,1,2023,5,3,15,1,7
2.5187014700849835,2.429839028816271,8.33203125,80,missing tooth,4,2023,5,3,13,7,27
2.5172231648256176,2.423104547676478,25.0,0,eccentricity,3,2023,5,3,20,20,1
2.4382160684209144,2.428196472302813,25.0,80,surface defect,5,2023,5,2,14,30,26
2.5200155192666083,2.432959886437191,8.33203125,0,No fault,0,2023,5,3,21,47,31
2.52904960897657,2.4240900814084374,40.0,80,eccentricity,3,2023,5,3,20,29,36
2.5103244079271096,2.426718171516796,40.0,0,missing tooth,4,2023,5,3,12,28,20
2.533320270532263,2.42080496909296,40.0,80,Root crack,1,2023,5,3,15,3,37
2.516894652555816,2.4438007627802656,40.0,80,eccentricity,3,2023,5,3,20,29,39
2.5172231648256176,2.431974352416892,40.0,0,missing tooth,4,2023,5,3,12,28,20
2.528064071782582,2.4326313750935267,8.33203125,80,No fault,0,2023,5,3,21,49,10
2.522150849311644,2.424582848286416,25.0,0,surface defect,5,2023,5,2,14,29,43
2.5193584946684777,2.4232688032962497,25.0,0,No fault,0,2023,5,2,11,29,24
2.5208368000348567,2.435752233002314,40.0,0,eccentricity,3,2023,5,3,20,28,5
2.468274876746161,2.336541958598023,40.0,80,surface defect,5,2023,5,7,17,10,14
2.5208368000348567,2.4301675401296463,8.33203125,0,Root crack,1,2023,5,3,14,41,32
2.520672543879377,2.429839028816271,8.33203125,0,No fault,0,2023,5,3,21,47,32
2.514595066769555,2.423761570160896,40.0,0,No fault,0,2023,5,3,22,10,3
2.522643617805543,2.4293462618528863,8.33203125,80,missing tooth,4,2023,5,3,13,7,23
2.526092997493644,2.424911359542847,40.0,80,eccentricity,3,2023,5,3,20,29,35
2.519522750816638,2.428524983598383,8.33203125,80,missing tooth,4,2023,5,3,13,7,26
2.522479361639994,2.429674773160919,40.0,0,chipped tooth,2,2023,5,2,15,55,2
2.5208368000348567,2.438544579825234,25.0,80,surface defect,5,2023,5,2,14,30,26
2.5740558428448628,2.406843245710455,25.0,0,surface defect,5,2023,5,2,14,29,45
2.5336487829853325,2.4354237216283345,40.0,80,chipped tooth,2,2023,5,2,16,40,22
2.5211653123485616,2.4272109384374603,8.33203125,80,surface defect,5,2023,5,2,14,31,48
2.507203542239981,2.4472501333420458,40.0,80,chipped tooth,2,2023,5,2,16,40,20
2.5200155192666083,2.427375194079461,40.0,0,Root crack,1,2023,5,3,15,1,4
2.514923579013771,2.4288534948975142,40.0,0,chipped tooth,2,2023,5,2,15,55,2
2.575369894512863,2.426718171516796,40.0,80,surface defect,5,2023,5,7,17,10,13
2.523957667162899,2.4321386080847143,8.33203125,80,eccentricity,3,2023,5,3,20,34,19
2.50884610308691,2.4456075758824656,40.0,80,missing tooth,4,2023,5,3,12,26,54
2.5127882494916687,2.4426509726806587,40.0,0,surface defect,5,2023,5,7,17,11,44
2.5185372139413964,2.439037346938409,25.0,80,No fault,0,2023,5,2,10,30,4
2.5228078739720075,2.40487217939521,40.0,80,surface defect,5,2023,5,7,17,10,15
2.522643617805543,2.424418592659534,40.0,0,Root crack,1,2023,5,3,15,1,5
2.5200155192666083,2.4290177505484145,8.33203125,0,missing tooth,4,2023,5,3,13,6,37
2.5292138651787783,2.4370662785339143,25.0,80,Root crack,1,2023,5,3,14,55,50
2.519851263115703,2.427539449722352,8.33203125,0,chipped tooth,2,2023,5,2,15,53,7
2.520179775418428,2.4290177505484145,8.33203125,0,surface defect,5,2023,5,2,14,35,15
2.5435041582876425,2.415877301285613,40.0,80,chipped tooth,2,2023,5,2,16,40,21
2.5101601518301058,2.431974352416892,25.0,80,chipped tooth,2,2023,5,2,16,31,59
2.5037541647580497,2.444622041449667,40.0,80,missing tooth,4,2023,5,3,12,26,51
2.525435972759998,2.4201479466724987,25.0,0,surface defect,5,2023,5,2,14,29,44
2.521329568506787,2.425239870802834,40.0,0,eccentricity,3,2023,5,3,20,28,6
2.5099958957340136,2.415056023395336,25.0,0,surface defect,5,2023,5,2,14,29,43
2.5132810178292257,2.4447862971862304,40.0,80,No fault,0,2023,5,3,22,6,4
2.5443254397124115,2.3968236599277515,25.0,80,surface defect,5,2023,5,2,14,30,30
2.5065465179267328,2.434438187527803,40.0,0,surface defect,5,2023,5,7,17,11,44
2.518865726229485,2.4308245627670835,8.33203125,0,missing tooth,4,2023,5,3,13,6,37
2.523793410990024,2.414891767819939,40.0,80,eccentricity,3,2023,5,3,20,29,35
2.522315105475361,2.426225404604137,25.0,0,Root crack,1,2023,5,3,14,59,10
2.518865726229485,2.429674773160919,8.33203125,80,surface defect,5,2023,5,2,14,31,46
2.5191942385212323,2.407171756775372,40.0,0,surface defect,5,2023,5,7,17,11,45
2.514266554528993,2.43476669889108,25.0,0,surface defect,5,2023,5,2,14,29,42
2.533484526758339,2.418176879496332,40.0,0,chipped tooth,2,2023,5,2,15,55,2
2.5106529201238548,2.428032216656363,25.0,0,chipped tooth,2,2023,5,2,15,54,32
2.5257644851249883,2.424254337033541,40.0,80,No fault,0,2023,5,3,22,6,3
2.522479361639994,2.4306603071063884,8.33203125,80,Root crack,1,2023,5,3,14,41,53
2.5165661402896697,2.429839028816271,8.33203125,80,chipped tooth,2,2023,5,2,16,4,33
2.522643617805543,2.4290177505484145,8.33203125,80,Root crack,1,2023,5,3,14,41,54
2.5347985766000147,2.452506317814464,40.0,80,eccentricity,3,2023,5,3,20,29,38
2.520179775418428,2.4290177505484145,25.0,0,eccentricity,3,2023,5,3,20,20,1
2.536605395228352,2.4196551798664747,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.5190299823749016,2.4300032844725137,8.33203125,80,Root crack,1,2023,5,3,14,41,54
2.5251074603986736,2.428032216656363,25.0,0,surface defect,5,2023,5,2,14,29,44
2.5218223369869546,2.4171913459561654,25.0,80,eccentricity,3,2023,5,3,20,22,8
2.525928741308858,2.4277037053661323,40.0,0,No fault,0,2023,5,3,22,10,1
2.524286179511397,2.4350952102579235,40.0,0,eccentricity,3,2023,5,3,20,28,8
2.5009618118525,2.441501182624854,25.0,80,surface defect,5,2023,5,2,14,30,27
2.522479361639994,2.431974352416892,8.33203125,80,eccentricity,3,2023,5,3,20,34,20
2.525928741308858,2.43312414211036,40.0,0,eccentricity,3,2023,5,3,20,28,5
2.518372957798724,2.4326313750935267,8.33203125,80,missing tooth,4,2023,5,3,13,7,23
2.521658080825983,2.4306603071063884,8.33203125,80,No fault,0,2023,5,3,21,49,8
2.5196870069657136,2.4306603071063884,8.33203125,0,Root crack,1,2023,5,3,14,41,31
2.5203440315711623,2.427867961010803,40.0,0,surface defect,5,2023,5,7,17,11,47
2.5218223369869546,2.428196472302813,40.0,0,No fault,0,2023,5,3,22,10,0
2.540547545349141,2.4153845345487865,25.0,0,surface defect,5,2023,5,2,14,29,43
2.5272427908128137,2.4224475252062776,25.0,80,Root crack,1,2023,5,3,14,55,50
2.522150849311644,2.425075615172396,40.0,0,missing tooth,4,2023,5,3,12,28,19
2.5139380422920845,2.4196551798664747,25.0,80,Root crack,1,2023,5,3,14,55,52
2.4884783550160705,2.425732637699484,40.0,80,missing tooth,4,2023,5,3,12,26,53
2.518372957798724,2.427539449722352,25.0,0,eccentricity,3,2023,5,3,20,20,1
2.5193584946684777,2.43033179578767,8.33203125,0,surface defect,5,2023,5,2,14,35,15
2.5055609814841966,2.409307078783567,40.0,80,eccentricity,3,2023,5,3,20,29,35
2.534305807902496,2.4240900814084374,40.0,0,No fault,0,2023,5,3,22,10,2
2.523464898647022,2.424747103914187,40.0,0,chipped tooth,2,2023,5,2,15,55,5
2.5214938246659275,2.431645841083921,8.33203125,0,eccentricity,3,2023,5,3,20,31,42
2.5127882494916687,2.4380518127200936,8.33203125,0,surface defect,5,2023,5,2,14,35,16
2.5190299823749016,2.4311530740911462,8.33203125,80,chipped tooth,2,2023,5,2,16,4,30
2.528885352775279,2.417355601543975,25.0,80,surface defect,5,2023,5,2,14,30,29
2.521001056191252,2.4301675401296463,8.33203125,0,surface defect,5,2023,5,2,14,35,14
2.51738742096189,2.414563256671806,40.0,80,No fault,0,2023,5,3,22,6,6
2.5190299823749016,2.425896893333479,8.33203125,80,surface defect,5,2023,5,2,14,31,50
2.523464898647022,2.4413369269061707,40.0,80,missing tooth,4,2023,5,3,12,26,51
2.5196870069657136,2.4306603071063884,8.33203125,0,missing tooth,4,2023,5,3,13,6,40
2.5200155192666083,2.4260611489683632,8.33203125,0,chipped tooth,2,2023,5,2,15,53,8
2.52445043568702,2.4321386080847143,8.33203125,80,No fault,0,2023,5,3,21,49,12
2.526092997493644,2.424582848286416,40.0,0,Root crack,1,2023,5,3,15,1,4
2.5182087016569654,2.4263896602408006,8.33203125,80,surface defect,5,2023,5,2,14,31,46
2.522479361639994,2.427375194079461,25.0,80,chipped tooth,2,2023,5,2,16,32,2
2.4899566588414763,2.4224475252062776,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.524614691863559,2.426225404604137,40.0,80,missing tooth,4,2023,5,3,12,26,50
2.5474463093366846,2.416698579198057,40.0,80,Root crack,1,2023,5,3,15,3,38
2.5037541647580497,2.4355879773148783,25.0,80,missing tooth,4,2023,5,3,12,35,20
2.503425652637861,2.415877301285613,40.0,80,missing tooth,4,2023,5,3,12,26,53
2.5233006424768947,2.431645841083921,40.0,0,chipped tooth,2,2023,5,2,15,55,3
2.5193584946684777,2.428032216656363,25.0,80,No fault,0,2023,5,2,10,30,3
2.5228078739720075,2.430988818428669,8.33203125,80,eccentricity,3,2023,5,3,20,34,19
2.5200155192666083,2.4290177505484145,8.33203125,0,missing tooth,4,2023,5,3,13,6,41
2.523136386307683,2.4235973145384584,25.0,0,chipped tooth,2,2023,5,2,15,54,36
2.518865726229485,2.411113889830375,40.0,80,Root crack,1,2023,5,3,15,3,38
2.514923579013771,2.437887557020166,25.0,80,missing tooth,4,2023,5,3,12,35,19
2.519851263115703,2.428196472302813,25.0,0,No fault,0,2023,5,2,11,29,25
2.521001056191252,2.4295105175064573,25.0,0,No fault,0,2023,5,2,11,29,27
2.521001056191252,2.431810096749961,8.33203125,80,No fault,0,2023,5,3,21,49,8
2.5182087016569654,2.431810096749961,40.0,80,Root crack,1,2023,5,3,15,3,40
2.5075320544020743,2.434438187527803,40.0,0,missing tooth,4,2023,5,3,12,28,19
2.518372957798724,2.4295105175064573,8.33203125,0,surface defect,5,2023,5,2,14,35,18
2.523136386307683,2.4293462618528863,8.33203125,0,eccentricity,3,2023,5,3,20,31,43
2.5187014700849835,2.4301675401296463,8.33203125,80,missing tooth,4,2023,5,3,13,7,23
2.5200155192666083,2.4326313750935267,8.33203125,0,eccentricity,3,2023,5,3,20,31,41
2.5203440315711623,2.4306603071063884,8.33203125,0,No fault,0,2023,5,3,21,47,33
2.552373998895169,2.425732637699484,40.0,80,surface defect,5,2023,5,7,17,10,13
2.499976275595677,2.4311530740911462,40.0,80,chipped tooth,2,2023,5,2,16,40,22
2.5211653123485616,2.4295105175064573,8.33203125,80,surface defect,5,2023,5,2,14,31,47
2.5228078739720075,2.435916488690641,8.33203125,80,eccentricity,3,2023,5,3,20,34,20
2.5162376280271794,2.434930954574056,40.0,80,missing tooth,4,2023,5,3,12,26,53
2.5177159332371777,2.4277037053661323,8.33203125,0,chipped tooth,2,2023,5,2,15,53,10
2.5162376280271794,2.432795630764913,40.0,0,No fault,0,2023,5,3,22,10,2
2.518865726229485,2.4265539158783533,25.0,80,chipped tooth,2,2023,5,2,16,32,1
2.5185372139413964,2.4290177505484145,8.33203125,80,missing tooth,4,2023,5,3,13,7,24
2.5196870069657136,2.428524983598383,25.0,0,Root crack,1,2023,5,3,14,59,7
2.5205082877248124,2.431974352416892,8.33203125,0,eccentricity,3,2023,5,3,20,31,41
2.5219865931488417,2.43033179578767,8.33203125,0,No fault,0,2023,5,3,21,47,33
2.5187014700849835,2.424418592659534,8.33203125,80,surface defect,5,2023,5,2,14,31,47
2.522479361639994,2.427867961010803,40.0,0,Root crack,1,2023,5,3,15,1,6
2.5283925841769097,2.4290177505484145,40.0,0,Root crack,1,2023,5,3,15,1,5
2.507860566567813,2.434438187527803,40.0,80,missing tooth,4,2023,5,3,12,26,52
2.5172231648256176,2.413577723248676,40.0,80,missing tooth,4,2023,5,3,12,26,53
2.523957667162899,2.431645841083921,25.0,0,chipped tooth,2,2023,5,2,15,54,33
2.52445043568702,2.431810096749961,40.0,0,Root crack,1,2023,5,3,15,1,3
2.522479361639994,2.434438187527803,8.33203125,80,eccentricity,3,2023,5,3,20,34,20
2.5561518947862694,2.4362450000699725,40.0,80,surface defect,5,2023,5,7,17,10,15
2.519851263115703,2.4235973145384584,25.0,80,No fault,0,2023,5,2,10,30,5
2.5119669689473327,2.440351392612835,40.0,0,chipped tooth,2,2023,5,2,15,55,4
2.522479361639994,2.4321386080847143,8.33203125,80,No fault,0,2023,5,3,21,49,10
2.521658080825983,2.4291820062002056,8.33203125,0,Root crack,1,2023,5,3,14,41,31
2.5196870069657136,2.428689239247504,8.33203125,80,Root crack,1,2023,5,3,14,41,55
2.528228327979288,2.4300032844725137,40.0,80,missing tooth,4,2023,5,3,12,26,54
2.521329568506787,2.429839028816271,8.33203125,0,eccentricity,3,2023,5,3,20,31,39
2.514266554528993,2.4380518127200936,40.0,0,missing tooth,4,2023,5,3,12,28,19
2.520672543879377,2.4301675401296463,8.33203125,0,Root crack,1,2023,5,3,14,41,35
2.5165661402896697,2.4314815854187715,25.0,80,chipped tooth,2,2023,5,2,16,32,0
2.522150849311644,2.4295105175064573,8.33203125,0,missing tooth,4,2023,5,3,13,6,38
2.520672543879377,2.429674773160919,8.33203125,0,Root crack,1,2023,5,3,14,41,35
2.5114742006316844,2.4337811648119496,40.0,0,chipped tooth,2,2023,5,2,15,55,1
2.5162376280271794,2.4206407134865127,25.0,0,chipped tooth,2,2023,5,2,15,54,35
2.5218223369869546,2.428360727950153,8.33203125,0,surface defect,5,2023,5,2,14,35,14
2.5147593228912064,2.4321386080847143,40.0,80,Root crack,1,2023,5,3,15,3,40
2.523464898647022,2.4308245627670835,25.0,0,Root crack,1,2023,5,3,14,59,7
2.523136386307683,2.4350952102579235,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.5139380422920845,2.4410084154714853,25.0,80,surface defect,5,2023,5,2,14,30,28
2.5228078739720075,2.431317329754514,40.0,80,No fault,0,2023,5,3,22,6,3
2.518372957798724,2.423925825784222,25.0,0,No fault,0,2023,5,2,11,29,27
2.5218223369869546,2.428032216656363,25.0,80,missing tooth,4,2023,5,3,12,35,20
2.5203440315711623,2.425239870802834,8.33203125,0,surface defect,5,2023,5,2,14,35,15
2.563214918851797,2.4014228136496696,25.0,80,surface defect,5,2023,5,2,14,30,28
2.521658080825983,2.431317329754514,8.33203125,0,Root crack,1,2023,5,3,14,41,33
2.5200155192666083,2.4175198571326724,25.0,0,surface defect,5,2023,5,2,14,29,45
2.516894652555816,2.431317329754514,8.33203125,80,missing tooth,4,2023,5,3,13,7,27
